
Predictions were generated on 24-Oct-2019 at 16:50:56 using OpenFAST, compiled as a 64-bit application using single precision at commit v2.1.0-184-g4231be2e-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: MonopileOnly

Time      	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	PtfmSurge 	PtfmSway  	PtfmHeave 	PtfmRoll  	PtfmPitch 	PtfmYaw   	M1N1FKXe  	M1N1FKYe  	M1N1FKZe  	M1N1MKXe  	M1N1MKYe  	M1N1MKZe  	M2N1FKXe  	M2N1FKYe  	M2N1FKZe  	M2N1MKXe  	M2N1MKYe  	M2N1MKZe  	-ReactFXss	-ReactFYss	-ReactFZss	-ReactMXss	-ReactMYss	-ReactMZss
(s)       	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(N)       	(N)       	(N)       	(N*m)     	(N*m)     	(N*m)     	(N)       	(N)       	(N)       	(N*m)     	(N*m)     	(N*m)     	(N)       	(N)       	(N)       	(Nm)      	(Nm)      	(Nm)      
    5.7500	 3.430E-08	-0.000E+00	-1.011E-07	 0.000E+00	 5.062E-09	 0.000E+00	 1.205E-01	 0.000E+00	-1.751E-03	 0.000E+00	 9.510E-02	 0.000E+00	 1.091E+06	-0.000E+00	-4.342E+06	-0.000E+00	 7.848E+07	-0.000E+00	 8.165E+05	-0.000E+00	-4.342E+06	-0.000E+00	 2.767E+07	-0.000E+00	 1.091E+06	-0.000E+00	-4.342E+06	-0.000E+00	-3.065E+07	-0.000E+00
    5.7600	 4.876E-08	-0.000E+00	-1.009E-07	 0.000E+00	 1.341E-08	 0.000E+00	 1.714E-01	 0.000E+00	-1.750E-03	 0.000E+00	 1.352E-01	 0.000E+00	 1.590E+06	-0.000E+00	-4.340E+06	-0.000E+00	 1.124E+08	-0.000E+00	 1.159E+06	-0.000E+00	-4.340E+06	-0.000E+00	 3.885E+07	-0.000E+00	 1.590E+06	-0.000E+00	-4.340E+06	-0.000E+00	-4.658E+07	-0.000E+00
    5.7700	 6.308E-08	-0.000E+00	-1.008E-07	 0.000E+00	 2.167E-08	 0.000E+00	 2.218E-01	 0.000E+00	-1.750E-03	 0.000E+00	 1.750E-01	 0.000E+00	 2.085E+06	-0.000E+00	-4.340E+06	-0.000E+00	 1.461E+08	-0.000E+00	 1.497E+06	-0.000E+00	-4.340E+06	-0.000E+00	 4.992E+07	-0.000E+00	 2.085E+06	-0.000E+00	-4.340E+06	-0.000E+00	-6.238E+07	-0.000E+00
    5.7800	 7.724E-08	-0.000E+00	-1.008E-07	 0.000E+00	 2.982E-08	 0.000E+00	 2.716E-01	 0.000E+00	-1.751E-03	 0.000E+00	 2.143E-01	 0.000E+00	 2.574E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.794E+08	-0.000E+00	 1.833E+06	-0.000E+00	-4.342E+06	-0.000E+00	 6.086E+07	-0.000E+00	 2.574E+06	-0.000E+00	-4.342E+06	-0.000E+00	-7.801E+07	-0.000E+00
    5.7900	 9.118E-08	-0.000E+00	-1.008E-07	 0.000E+00	 3.785E-08	 0.000E+00	 3.207E-01	 0.000E+00	-1.752E-03	 0.000E+00	 2.531E-01	 0.000E+00	 3.056E+06	-0.000E+00	-4.344E+06	-0.000E+00	 2.121E+08	-0.000E+00	 2.160E+06	-0.000E+00	-4.344E+06	-0.000E+00	 7.164E+07	-0.000E+00	 3.056E+06	-0.000E+00	-4.344E+06	-0.000E+00	-9.343E+07	-0.000E+00
    5.8000	 1.049E-07	-0.000E+00	-1.006E-07	 0.000E+00	 4.576E-08	 0.000E+00	 3.689E-01	 0.000E+00	-1.752E-03	 0.000E+00	 2.911E-01	 0.000E+00	 3.529E+06	-0.000E+00	-4.346E+06	-0.000E+00	 2.443E+08	-0.000E+00	 2.484E+06	-0.000E+00	-4.346E+06	-0.000E+00	 8.221E+07	-0.000E+00	 3.529E+06	-0.000E+00	-4.346E+06	-0.000E+00	-1.086E+08	-0.000E+00
    5.8100	 1.183E-07	-0.000E+00	-1.004E-07	 0.000E+00	 5.350E-08	 0.000E+00	 4.161E-01	 0.000E+00	-1.752E-03	 0.000E+00	 3.283E-01	 0.000E+00	 3.993E+06	-0.000E+00	-4.344E+06	-0.000E+00	 2.759E+08	-0.000E+00	 2.801E+06	-0.000E+00	-4.344E+06	-0.000E+00	 9.257E+07	-0.000E+00	 3.993E+06	-0.000E+00	-4.344E+06	-0.000E+00	-1.235E+08	-0.000E+00
    5.8200	 1.314E-07	-0.000E+00	-1.001E-07	 0.000E+00	 6.108E-08	 0.000E+00	 4.621E-01	 0.000E+00	-1.751E-03	 0.000E+00	 3.647E-01	 0.000E+00	 4.447E+06	-0.000E+00	-4.342E+06	-0.000E+00	 3.067E+08	-0.000E+00	 3.108E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.027E+08	-0.000E+00	 4.447E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.380E+08	-0.000E+00
    5.8300	 1.441E-07	-0.000E+00	-9.988E-08	 0.000E+00	 6.844E-08	 0.000E+00	 5.070E-01	 0.000E+00	-1.750E-03	 0.000E+00	 4.000E-01	 0.000E+00	 4.888E+06	-0.000E+00	-4.340E+06	-0.000E+00	 3.366E+08	-0.000E+00	 3.417E+06	-0.000E+00	-4.340E+06	-0.000E+00	 1.125E+08	-0.000E+00	 4.888E+06	-0.000E+00	-4.340E+06	-0.000E+00	-1.522E+08	-0.000E+00
    5.8400	 1.564E-07	-0.000E+00	-9.970E-08	 0.000E+00	 7.557E-08	 0.000E+00	 5.504E-01	 0.000E+00	-1.750E-03	 0.000E+00	 4.343E-01	 0.000E+00	 5.316E+06	-0.000E+00	-4.340E+06	-0.000E+00	 3.656E+08	-0.000E+00	 3.708E+06	-0.000E+00	-4.340E+06	-0.000E+00	 1.220E+08	-0.000E+00	 5.316E+06	-0.000E+00	-4.340E+06	-0.000E+00	-1.659E+08	-0.000E+00
    5.8500	 1.683E-07	-0.000E+00	-9.957E-08	 0.000E+00	 8.245E-08	 0.000E+00	 5.923E-01	 0.000E+00	-1.751E-03	 0.000E+00	 4.674E-01	 0.000E+00	 5.729E+06	-0.000E+00	-4.342E+06	-0.000E+00	 3.937E+08	-0.000E+00	 3.977E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.312E+08	-0.000E+00	 5.729E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.792E+08	-0.000E+00
    5.8600	 1.798E-07	-0.000E+00	-9.944E-08	 0.000E+00	 8.906E-08	 0.000E+00	 6.327E-01	 0.000E+00	-1.752E-03	 0.000E+00	 4.992E-01	 0.000E+00	 6.127E+06	-0.000E+00	-4.345E+06	-0.000E+00	 4.207E+08	-0.000E+00	 4.262E+06	-0.000E+00	-4.345E+06	-0.000E+00	 1.400E+08	-0.000E+00	 6.127E+06	-0.000E+00	-4.345E+06	-0.000E+00	-1.920E+08	-0.000E+00
    5.8700	 1.908E-07	-0.000E+00	-9.924E-08	 0.000E+00	 9.540E-08	 0.000E+00	 6.713E-01	 0.000E+00	-1.752E-03	 0.000E+00	 5.297E-01	 0.000E+00	 6.508E+06	-0.000E+00	-4.345E+06	-0.000E+00	 4.465E+08	-0.000E+00	 4.507E+06	-0.000E+00	-4.345E+06	-0.000E+00	 1.485E+08	-0.000E+00	 6.508E+06	-0.000E+00	-4.345E+06	-0.000E+00	-2.043E+08	-0.000E+00
    5.8800	 2.012E-07	-0.000E+00	-9.897E-08	 0.000E+00	 1.015E-07	 0.000E+00	 7.081E-01	 0.000E+00	-1.752E-03	 0.000E+00	 5.587E-01	 0.000E+00	 6.872E+06	-0.000E+00	-4.344E+06	-0.000E+00	 4.711E+08	-0.000E+00	 4.764E+06	-0.000E+00	-4.344E+06	-0.000E+00	 1.565E+08	-0.000E+00	 6.872E+06	-0.000E+00	-4.344E+06	-0.000E+00	-2.161E+08	-0.000E+00
    5.8900	 2.111E-07	-0.000E+00	-9.867E-08	 0.000E+00	 1.072E-07	 0.000E+00	 7.429E-01	 0.000E+00	-1.751E-03	 0.000E+00	 5.862E-01	 0.000E+00	 7.216E+06	-0.000E+00	-4.341E+06	-0.000E+00	 4.944E+08	-0.000E+00	 4.994E+06	-0.000E+00	-4.341E+06	-0.000E+00	 1.641E+08	-0.000E+00	 7.216E+06	-0.000E+00	-4.341E+06	-0.000E+00	-2.272E+08	-0.000E+00
    5.9000	 2.204E-07	-0.000E+00	-9.841E-08	 0.000E+00	 1.126E-07	 0.000E+00	 7.758E-01	 0.000E+00	-1.750E-03	 0.000E+00	 6.122E-01	 0.000E+00	 7.542E+06	-0.000E+00	-4.340E+06	-0.000E+00	 5.164E+08	-0.000E+00	 5.213E+06	-0.000E+00	-4.340E+06	-0.000E+00	 1.713E+08	-0.000E+00	 7.542E+06	-0.000E+00	-4.340E+06	-0.000E+00	-2.377E+08	-0.000E+00
    5.9100	 2.292E-07	-0.000E+00	-9.824E-08	 0.000E+00	 1.177E-07	 0.000E+00	 8.065E-01	 0.000E+00	-1.750E-03	 0.000E+00	 6.364E-01	 0.000E+00	 7.846E+06	-0.000E+00	-4.341E+06	-0.000E+00	 5.370E+08	-0.000E+00	 5.423E+06	-0.000E+00	-4.341E+06	-0.000E+00	 1.780E+08	-0.000E+00	 7.846E+06	-0.000E+00	-4.341E+06	-0.000E+00	-2.476E+08	-0.000E+00
    5.9200	 2.373E-07	-0.000E+00	-9.812E-08	 0.000E+00	 1.223E-07	 0.000E+00	 8.351E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.589E-01	 0.000E+00	 8.130E+06	-0.000E+00	-4.343E+06	-0.000E+00	 5.562E+08	-0.000E+00	 5.609E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.843E+08	-0.000E+00	 8.130E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.568E+08	-0.000E+00
    5.9300	 2.447E-07	-0.000E+00	-9.800E-08	 0.000E+00	 1.267E-07	 0.000E+00	 8.614E-01	 0.000E+00	-1.752E-03	 0.000E+00	 6.797E-01	 0.000E+00	 8.391E+06	-0.000E+00	-4.345E+06	-0.000E+00	 5.738E+08	-0.000E+00	 5.786E+06	-0.000E+00	-4.345E+06	-0.000E+00	 1.900E+08	-0.000E+00	 8.391E+06	-0.000E+00	-4.345E+06	-0.000E+00	-2.653E+08	-0.000E+00
    5.9400	 2.516E-07	-0.000E+00	-9.783E-08	 0.000E+00	 1.306E-07	 0.000E+00	 8.853E-01	 0.000E+00	-1.752E-03	 0.000E+00	 6.986E-01	 0.000E+00	 8.630E+06	-0.000E+00	-4.345E+06	-0.000E+00	 5.899E+08	-0.000E+00	 5.960E+06	-0.000E+00	-4.345E+06	-0.000E+00	 1.952E+08	-0.000E+00	 8.630E+06	-0.000E+00	-4.345E+06	-0.000E+00	-2.731E+08	-0.000E+00
    5.9500	 2.577E-07	-0.000E+00	-9.760E-08	 0.000E+00	 1.342E-07	 0.000E+00	 9.068E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.156E-01	 0.000E+00	 8.845E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.043E+08	-0.000E+00	 6.083E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.999E+08	-0.000E+00	 8.845E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.802E+08	-0.000E+00
    5.9600	 2.631E-07	-0.000E+00	-9.738E-08	 0.000E+00	 1.373E-07	 0.000E+00	 9.259E-01	 0.000E+00	-1.750E-03	 0.000E+00	 7.306E-01	 0.000E+00	 9.036E+06	-0.000E+00	-4.341E+06	-0.000E+00	 6.171E+08	-0.000E+00	 6.220E+06	-0.000E+00	-4.341E+06	-0.000E+00	 2.040E+08	-0.000E+00	 9.036E+06	-0.000E+00	-4.341E+06	-0.000E+00	-2.865E+08	-0.000E+00
    5.9700	 2.678E-07	-0.000E+00	-9.722E-08	 0.000E+00	 1.400E-07	 0.000E+00	 9.425E-01	 0.000E+00	-1.750E-03	 0.000E+00	 7.437E-01	 0.000E+00	 9.203E+06	-0.000E+00	-4.340E+06	-0.000E+00	 6.283E+08	-0.000E+00	 6.338E+06	-0.000E+00	-4.340E+06	-0.000E+00	 2.076E+08	-0.000E+00	 9.203E+06	-0.000E+00	-4.340E+06	-0.000E+00	-2.920E+08	-0.000E+00
    5.9800	 2.718E-07	-0.000E+00	-9.716E-08	 0.000E+00	 1.423E-07	 0.000E+00	 9.565E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.547E-01	 0.000E+00	 9.344E+06	-0.000E+00	-4.341E+06	-0.000E+00	 6.377E+08	-0.000E+00	 6.410E+06	-0.000E+00	-4.341E+06	-0.000E+00	 2.106E+08	-0.000E+00	 9.344E+06	-0.000E+00	-4.341E+06	-0.000E+00	-2.967E+08	-0.000E+00
    5.9900	 2.750E-07	-0.000E+00	-9.714E-08	 0.000E+00	 1.442E-07	 0.000E+00	 9.679E-01	 0.000E+00	-1.752E-03	 0.000E+00	 7.637E-01	 0.000E+00	 9.460E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.454E+08	-0.000E+00	 6.502E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.131E+08	-0.000E+00	 9.460E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.006E+08	-0.000E+00
    6.0000	 2.775E-07	-0.000E+00	-9.713E-08	 0.000E+00	 1.456E-07	 0.000E+00	 9.767E-01	 0.000E+00	-1.752E-03	 0.000E+00	 7.707E-01	 0.000E+00	 9.551E+06	-0.000E+00	-4.345E+06	-0.000E+00	 6.514E+08	-0.000E+00	 6.558E+06	-0.000E+00	-4.345E+06	-0.000E+00	 2.149E+08	-0.000E+00	 9.551E+06	-0.000E+00	-4.345E+06	-0.000E+00	-3.037E+08	-0.000E+00
    6.0100	 2.792E-07	-0.000E+00	-9.706E-08	 0.000E+00	 1.466E-07	 0.000E+00	 9.828E-01	 0.000E+00	-1.752E-03	 0.000E+00	 7.755E-01	 0.000E+00	 9.615E+06	-0.000E+00	-4.344E+06	-0.000E+00	 6.556E+08	-0.000E+00	 6.595E+06	-0.000E+00	-4.344E+06	-0.000E+00	 2.162E+08	-0.000E+00	 9.615E+06	-0.000E+00	-4.344E+06	-0.000E+00	-3.060E+08	-0.000E+00
    6.0200	 2.802E-07	-0.000E+00	-9.696E-08	 0.000E+00	 1.472E-07	 0.000E+00	 9.862E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.782E-01	 0.000E+00	 9.654E+06	-0.000E+00	-4.342E+06	-0.000E+00	 6.580E+08	-0.000E+00	 6.607E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.169E+08	-0.000E+00	 9.654E+06	-0.000E+00	-4.342E+06	-0.000E+00	-3.074E+08	-0.000E+00
    6.0300	 2.804E-07	-0.000E+00	-9.689E-08	 0.000E+00	 1.473E-07	 0.000E+00	 9.870E-01	 0.000E+00	-1.750E-03	 0.000E+00	 7.788E-01	 0.000E+00	 9.666E+06	-0.000E+00	-4.341E+06	-0.000E+00	 6.586E+08	-0.000E+00	 6.623E+06	-0.000E+00	-4.341E+06	-0.000E+00	 2.170E+08	-0.000E+00	 9.666E+06	-0.000E+00	-4.341E+06	-0.000E+00	-3.080E+08	-0.000E+00
    6.0400	 2.799E-07	-0.000E+00	-9.690E-08	 0.000E+00	 1.470E-07	 0.000E+00	 9.851E-01	 0.000E+00	-1.750E-03	 0.000E+00	 7.773E-01	 0.000E+00	 9.652E+06	-0.000E+00	-4.340E+06	-0.000E+00	 6.574E+08	-0.000E+00	 6.625E+06	-0.000E+00	-4.340E+06	-0.000E+00	 2.166E+08	-0.000E+00	 9.652E+06	-0.000E+00	-4.340E+06	-0.000E+00	-3.078E+08	-0.000E+00
    6.0500	 2.786E-07	-0.000E+00	-9.698E-08	 0.000E+00	 1.463E-07	 0.000E+00	 9.805E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.737E-01	 0.000E+00	 9.612E+06	-0.000E+00	-4.342E+06	-0.000E+00	 6.545E+08	-0.000E+00	 6.582E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.155E+08	-0.000E+00	 9.612E+06	-0.000E+00	-4.342E+06	-0.000E+00	-3.067E+08	-0.000E+00
    6.0600	 2.765E-07	-0.000E+00	-9.711E-08	 0.000E+00	 1.451E-07	 0.000E+00	 9.733E-01	 0.000E+00	-1.752E-03	 0.000E+00	 7.680E-01	 0.000E+00	 9.546E+06	-0.000E+00	-4.344E+06	-0.000E+00	 6.498E+08	-0.000E+00	 6.524E+06	-0.000E+00	-4.344E+06	-0.000E+00	 2.138E+08	-0.000E+00	 9.546E+06	-0.000E+00	-4.344E+06	-0.000E+00	-3.048E+08	-0.000E+00
    6.0700	 2.737E-07	-0.000E+00	-9.723E-08	 0.000E+00	 1.434E-07	 0.000E+00	 9.634E-01	 0.000E+00	-1.752E-03	 0.000E+00	 7.602E-01	 0.000E+00	 9.454E+06	-0.000E+00	-4.345E+06	-0.000E+00	 6.433E+08	-0.000E+00	 6.476E+06	-0.000E+00	-4.345E+06	-0.000E+00	 2.116E+08	-0.000E+00	 9.454E+06	-0.000E+00	-4.345E+06	-0.000E+00	-3.021E+08	-0.000E+00
    6.0800	 2.701E-07	-0.000E+00	-9.730E-08	 0.000E+00	 1.414E-07	 0.000E+00	 9.509E-01	 0.000E+00	-1.752E-03	 0.000E+00	 7.503E-01	 0.000E+00	 9.336E+06	-0.000E+00	-4.344E+06	-0.000E+00	 6.350E+08	-0.000E+00	 6.388E+06	-0.000E+00	-4.344E+06	-0.000E+00	 2.088E+08	-0.000E+00	 9.336E+06	-0.000E+00	-4.344E+06	-0.000E+00	-2.986E+08	-0.000E+00
    6.0900	 2.658E-07	-0.000E+00	-9.735E-08	 0.000E+00	 1.389E-07	 0.000E+00	 9.358E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.384E-01	 0.000E+00	 9.193E+06	-0.000E+00	-4.342E+06	-0.000E+00	 6.251E+08	-0.000E+00	 6.283E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.054E+08	-0.000E+00	 9.193E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.942E+08	-0.000E+00
    6.1000	 2.608E-07	-0.000E+00	-9.743E-08	 0.000E+00	 1.360E-07	 0.000E+00	 9.182E-01	 0.000E+00	-1.750E-03	 0.000E+00	 7.245E-01	 0.000E+00	 9.024E+06	-0.000E+00	-4.341E+06	-0.000E+00	 6.134E+08	-0.000E+00	 6.156E+06	-0.000E+00	-4.341E+06	-0.000E+00	 2.015E+08	-0.000E+00	 9.024E+06	-0.000E+00	-4.341E+06	-0.000E+00	-2.890E+08	-0.000E+00
    6.1100	 2.551E-07	-0.000E+00	-9.759E-08	 0.000E+00	 1.327E-07	 0.000E+00	 8.981E-01	 0.000E+00	-1.750E-03	 0.000E+00	 7.087E-01	 0.000E+00	 8.832E+06	-0.000E+00	-4.341E+06	-0.000E+00	 6.001E+08	-0.000E+00	 6.022E+06	-0.000E+00	-4.341E+06	-0.000E+00	 1.970E+08	-0.000E+00	 8.832E+06	-0.000E+00	-4.341E+06	-0.000E+00	-2.831E+08	-0.000E+00
    6.1200	 2.487E-07	-0.000E+00	-9.781E-08	 0.000E+00	 1.290E-07	 0.000E+00	 8.755E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.909E-01	 0.000E+00	 8.615E+06	-0.000E+00	-4.342E+06	-0.000E+00	 5.851E+08	-0.000E+00	 5.871E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.920E+08	-0.000E+00	 8.615E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.764E+08	-0.000E+00
    6.1300	 2.416E-07	-0.000E+00	-9.805E-08	 0.000E+00	 1.249E-07	 0.000E+00	 8.506E-01	 0.000E+00	-1.752E-03	 0.000E+00	 6.712E-01	 0.000E+00	 8.375E+06	-0.000E+00	-4.344E+06	-0.000E+00	 5.686E+08	-0.000E+00	 5.702E+06	-0.000E+00	-4.344E+06	-0.000E+00	 1.864E+08	-0.000E+00	 8.375E+06	-0.000E+00	-4.344E+06	-0.000E+00	-2.689E+08	-0.000E+00
    6.1400	 2.339E-07	-0.000E+00	-9.826E-08	 0.000E+00	 1.204E-07	 0.000E+00	 8.234E-01	 0.000E+00	-1.752E-03	 0.000E+00	 6.497E-01	 0.000E+00	 8.112E+06	-0.000E+00	-4.344E+06	-0.000E+00	 5.505E+08	-0.000E+00	 5.523E+06	-0.000E+00	-4.344E+06	-0.000E+00	 1.804E+08	-0.000E+00	 8.112E+06	-0.000E+00	-4.344E+06	-0.000E+00	-2.607E+08	-0.000E+00
    6.1500	 2.255E-07	-0.000E+00	-9.842E-08	 0.000E+00	 1.155E-07	 0.000E+00	 7.939E-01	 0.000E+00	-1.752E-03	 0.000E+00	 6.264E-01	 0.000E+00	 7.827E+06	-0.000E+00	-4.343E+06	-0.000E+00	 5.309E+08	-0.000E+00	 5.327E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.739E+08	-0.000E+00	 7.827E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.518E+08	-0.000E+00
    6.1600	 2.165E-07	-0.000E+00	-9.857E-08	 0.000E+00	 1.103E-07	 0.000E+00	 7.623E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.015E-01	 0.000E+00	 7.521E+06	-0.000E+00	-4.342E+06	-0.000E+00	 5.099E+08	-0.000E+00	 5.109E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.669E+08	-0.000E+00	 7.521E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.423E+08	-0.000E+00
    6.1700	 2.069E-07	-0.000E+00	-9.874E-08	 0.000E+00	 1.048E-07	 0.000E+00	 7.286E-01	 0.000E+00	-1.750E-03	 0.000E+00	 5.749E-01	 0.000E+00	 7.195E+06	-0.000E+00	-4.341E+06	-0.000E+00	 4.874E+08	-0.000E+00	 4.886E+06	-0.000E+00	-4.341E+06	-0.000E+00	 1.594E+08	-0.000E+00	 7.195E+06	-0.000E+00	-4.341E+06	-0.000E+00	-2.320E+08	-0.000E+00
    6.1800	 1.968E-07	-0.000E+00	-9.897E-08	 0.000E+00	 9.892E-08	 0.000E+00	 6.929E-01	 0.000E+00	-1.751E-03	 0.000E+00	 5.467E-01	 0.000E+00	 6.849E+06	-0.000E+00	-4.341E+06	-0.000E+00	 4.637E+08	-0.000E+00	 4.653E+06	-0.000E+00	-4.341E+06	-0.000E+00	 1.515E+08	-0.000E+00	 6.849E+06	-0.000E+00	-4.341E+06	-0.000E+00	-2.212E+08	-0.000E+00
    6.1900	 1.861E-07	-0.000E+00	-9.924E-08	 0.000E+00	 9.273E-08	 0.000E+00	 6.553E-01	 0.000E+00	-1.751E-03	 0.000E+00	 5.171E-01	 0.000E+00	 6.484E+06	-0.000E+00	-4.343E+06	-0.000E+00	 4.387E+08	-0.000E+00	 4.396E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.432E+08	-0.000E+00	 6.484E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.097E+08	-0.000E+00
    6.2000	 1.750E-07	-0.000E+00	-9.951E-08	 0.000E+00	 8.626E-08	 0.000E+00	 6.160E-01	 0.000E+00	-1.752E-03	 0.000E+00	 4.861E-01	 0.000E+00	 6.102E+06	-0.000E+00	-4.344E+06	-0.000E+00	 4.125E+08	-0.000E+00	 4.134E+06	-0.000E+00	-4.344E+06	-0.000E+00	 1.345E+08	-0.000E+00	 6.102E+06	-0.000E+00	-4.344E+06	-0.000E+00	-1.977E+08	-0.000E+00
    6.2100	 1.633E-07	-0.000E+00	-9.973E-08	 0.000E+00	 7.952E-08	 0.000E+00	 5.750E-01	 0.000E+00	-1.752E-03	 0.000E+00	 4.537E-01	 0.000E+00	 5.703E+06	-0.000E+00	-4.344E+06	-0.000E+00	 3.852E+08	-0.000E+00	 3.853E+06	-0.000E+00	-4.344E+06	-0.000E+00	 1.255E+08	-0.000E+00	 5.703E+06	-0.000E+00	-4.344E+06	-0.000E+00	-1.851E+08	-0.000E+00
    6.2200	 1.512E-07	-0.000E+00	-9.989E-08	 0.000E+00	 7.253E-08	 0.000E+00	 5.324E-01	 0.000E+00	-1.751E-03	 0.000E+00	 4.201E-01	 0.000E+00	 5.289E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.569E+08	-0.000E+00	 3.573E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.161E+08	-0.000E+00	 5.289E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.720E+08	-0.000E+00
    6.2300	 1.387E-07	-0.000E+00	-1.000E-07	 0.000E+00	 6.531E-08	 0.000E+00	 4.884E-01	 0.000E+00	-1.751E-03	 0.000E+00	 3.854E-01	 0.000E+00	 4.860E+06	-0.000E+00	-4.342E+06	-0.000E+00	 3.276E+08	-0.000E+00	 3.273E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.064E+08	-0.000E+00	 4.860E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.585E+08	-0.000E+00
    6.2400	 1.258E-07	-0.000E+00	-1.002E-07	 0.000E+00	 5.787E-08	 0.000E+00	 4.431E-01	 0.000E+00	-1.750E-03	 0.000E+00	 3.496E-01	 0.000E+00	 4.418E+06	-0.000E+00	-4.341E+06	-0.000E+00	 2.974E+08	-0.000E+00	 2.968E+06	-0.000E+00	-4.341E+06	-0.000E+00	 9.637E+07	-0.000E+00	 4.418E+06	-0.000E+00	-4.341E+06	-0.000E+00	-1.445E+08	-0.000E+00
    6.2500	 1.126E-07	-0.000E+00	-1.004E-07	 0.000E+00	 5.023E-08	 0.000E+00	 3.965E-01	 0.000E+00	-1.751E-03	 0.000E+00	 3.129E-01	 0.000E+00	 3.965E+06	-0.000E+00	-4.341E+06	-0.000E+00	 2.663E+08	-0.000E+00	 2.653E+06	-0.000E+00	-4.341E+06	-0.000E+00	 8.611E+07	-0.000E+00	 3.965E+06	-0.000E+00	-4.341E+06	-0.000E+00	-1.301E+08	-0.000E+00
    6.2600	 9.905E-08	-0.000E+00	-1.006E-07	 0.000E+00	 4.241E-08	 0.000E+00	 3.489E-01	 0.000E+00	-1.751E-03	 0.000E+00	 2.753E-01	 0.000E+00	 3.500E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.346E+08	-0.000E+00	 2.336E+06	-0.000E+00	-4.343E+06	-0.000E+00	 7.561E+07	-0.000E+00	 3.500E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.154E+08	-0.000E+00
    6.2700	 8.525E-08	-0.000E+00	-1.008E-07	 0.000E+00	 3.444E-08	 0.000E+00	 3.003E-01	 0.000E+00	-1.752E-03	 0.000E+00	 2.370E-01	 0.000E+00	 3.026E+06	-0.000E+00	-4.344E+06	-0.000E+00	 2.022E+08	-0.000E+00	 2.008E+06	-0.000E+00	-4.344E+06	-0.000E+00	 6.491E+07	-0.000E+00	 3.026E+06	-0.000E+00	-4.344E+06	-0.000E+00	-1.004E+08	-0.000E+00
    6.2800	 7.122E-08	-0.000E+00	-1.009E-07	 0.000E+00	 2.634E-08	 0.000E+00	 2.510E-01	 0.000E+00	-1.752E-03	 0.000E+00	 1.980E-01	 0.000E+00	 2.544E+06	-0.000E+00	-4.344E+06	-0.000E+00	 1.693E+08	-0.000E+00	 1.674E+06	-0.000E+00	-4.344E+06	-0.000E+00	 5.403E+07	-0.000E+00	 2.544E+06	-0.000E+00	-4.344E+06	-0.000E+00	-8.505E+07	-0.000E+00
